reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49
evreg1,2.relative_year_bin_aux#1.treat,3.668304062904102,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0001188869721688,2.17064424389663,5.411877019895154,9.628490110267393,5.03513744468182,4.78143613884362,4.119274339796288,4.278092822370922,4.999732572425225,4.112231794837679,3.901381718799471,3.753832571300659,3.540700451580535,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux#1.treat,.840996471181283,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0000793673324008,1.329687617212433,5.030537802627453,5.03513744468182,7.31543884592691,4.933089652623739,4.27383410863718,4.183072697166632,4.888246359029296,4.150516359147642,3.988503693807179,3.858354691150515,3.651017193818272,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,4.relative_year_bin_aux#1.treat,1.35147703926221,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0000903094557517,.469871682399151,4.649860931959327,4.78143613884362,4.933089652623739,9.425763443888654,4.387360233836912,4.043684449360478,4.375490457660845,3.820606378813318,3.888434803441077,3.842263545585929,3.705698384063933,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,5.relative_year_bin_aux#1.treat,3.294999011758954,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0001469600855235,-.4449142507607971,4.00883437476995,4.119274339796288,4.27383410863718,4.387360233836912,8.013219307264242,4.01564796905898,4.462764702028037,3.801190707017593,3.89336968834998,3.915170677780547,3.859165912643855,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,7.relative_year_bin_aux#1.treat,1.607761730752019,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,-.0001247566993608,-.2258558562607896,4.411798398035675,4.278092822370922,4.183072697166632,4.043684449360478,4.01564796905898,7.921432434227518,4.256947676875072,4.142583704819751,4.269653288121249,4.154494505044175,4.061855358447496,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,8.relative_year_bin_aux#1.treat,6.48500732845354,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,-.0000373453373624,2.813906248734844,5.10187793588302,4.999732572425225,4.888246359029296,4.375490457660845,4.462764702028037,4.256947676875072,17.46852016389177,3.770607369493191,3.300496214319692,2.667011592776386,1.749193736785575,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,9.relative_year_bin_aux#1.treat,.8265177077795434,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.000445808220431,.8433976324842429,4.19748007124175,4.112231794837679,4.150516359147642,3.820606378813318,3.801190707017593,4.142583704819751,3.770607369493191,11.37147682692722,5.217980683095576,5.082103134496872,4.876556948282795,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,10.relative_year_bin_aux#1.treat,-13.08477513987427,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0006095773757747,-1.388254832104231,3.961224494465246,3.901381718799471,3.988503693807179,3.888434803441077,3.89336968834998,4.269653288121249,3.300496214319692,5.217980683095576,9.159411345497661,6.170431326906473,6.384852942584952,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,11.relative_year_bin_aux#1.treat,-15.82116731089868,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0005868965299843,-1.346629724520586,3.819003010393894,3.753832571300659,3.858354691150515,3.842263545585929,3.915170677780547,4.154494505044175,2.667011592776386,5.082103134496872,6.170431326906473,10.76379130146507,6.751590634455851,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,12.relative_year_bin_aux#1.treat,-18.26759890004915,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,.0005293611313912,-3.016832917776458,3.611938654503676,3.540700451580535,3.651017193818272,3.705698384063933,3.859165912643855,4.061855358447496,1.749193736785575,4.876556948282795,6.384852942584952,6.751590634455851,15.99869050330964,,,,,,,,,,,,,,,,,,,,,,,,
