reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47
evreg2,7.relative_year_bin_aux#1.treat,-70.68337471343501,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,150.8580202471353,-150.2749179779608,-165.9957955431927,-164.2963726836791,-133.7508799480894,521.6762745256499,472.9460025960232,172.7852180580593,154.0058062080448,212.6730226540024,145.8641822259764,-859.0878126643647,-651.0061330240238,-472.6460489425662,-307.8608603832636,-135.4561414462472,28.62598476376535,325.6591404840484,545.3863306540163,630.368404293709,819.8832272621299,858.7828680200203,0,688.8483295576433,618.8869237894519,415.1122293583217,443.1253314128483,271.6299262010575,-1169.053910926407,-990.020879752995,-375.7594808959008,-656.8318695906974,-513.3579214130941,-368.3045347229483
evreg2,8.relative_year_bin_aux#1.treat,-12.66530583050137,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,293.9982248765003,-69.65116895309295,-121.5417473126669,-198.3891113244487,-190.0160890273827,472.9460025960232,761.7699103933764,349.3893739524619,258.1664229361996,338.4967657859128,229.1923473980806,-964.0197777849438,-734.6443258580559,-565.9205689479993,-376.4260890499404,-176.6012785128258,27.23262400972376,268.1595336393416,597.8011164627252,709.8400586470127,1017.827417265623,1102.853141342986,0,660.0197416154083,658.541713971225,445.6275489681908,605.2928910412843,394.0915467045862,-1076.814394908851,-1447.292778135483,-537.3299079366966,-1002.16253206272,-747.4687140293461,-587.5797969356348
evreg2,9.relative_year_bin_aux#1.treat,77.53081977817881,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,338.574991412573,252.5727046075678,209.84850186471,75.39404409875932,65.68986198054168,172.7852180580593,349.3893739524619,334.4202315801691,315.3264305013539,283.7568117530287,212.8481626381288,-50.5940573808861,-96.52584436343302,-120.2836996561796,-101.5724693261215,-55.11263335730787,-70.29578315332203,-90.0706956790625,-27.51594235895861,26.09078368877635,125.2528968395513,170.2364688001129,0,-254.9791167808176,-206.4188196538067,-149.7607233027724,33.02310099588627,116.9753603145401,-212.6167426508612,-486.3237677223627,-368.3296388459382,-487.5943964395452,-484.1590020206893,-380.8433146418141
evreg2,10.relative_year_bin_aux#1.treat,99.01795636316027,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,354.5226820445507,320.5879106246846,296.0890417604899,143.7227384075095,137.3913537988683,154.0058062080448,258.1664229361996,315.3264305013539,360.6922204013411,294.3026494398255,216.5368032296029,160.2747004079961,48.99303386102358,-23.95783534432892,-51.99961257479438,-26.93007218402764,-97.24046760160314,-153.1947668823721,-158.7571666362585,-113.9547129007076,-36.97740880154974,-6.582396493042842,0,-491.0552805068816,-420.3165640559614,-289.7849708242977,-108.0041296734844,25.74566197011098,-137.1669008125555,-271.4388528566571,-355.6338709144689,-429.6955062122767,-465.8095596184176,-358.3829718632243
evreg2,11.relative_year_bin_aux#1.treat,109.637234318401,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,250.087268913389,110.7205221239335,110.7885358384097,-48.92703193506389,31.4291987295514,212.6730226540024,338.4967657859128,283.7568117530287,294.3026494398255,366.3380555885165,273.8344646965767,-302.488795860248,-272.5854350619841,-244.4082964015701,-200.969024439944,-100.8686368078843,-35.44552667551739,40.11026210376377,144.2809339801471,215.0136828814902,391.1051637034242,494.082033249175,0,63.63607364392467,105.3048222145234,90.72292574128684,353.403905984177,339.9289961665562,-379.0750033442267,-493.3217698133778,-360.9682058556811,-559.5836718129916,-587.0382754196881,-466.9373702435419
evreg2,12.relative_year_bin_aux#1.treat,93.37732256966072,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,150.6300222519226,26.17847304756485,35.82811085609361,-85.48573303941031,61.83873321037019,145.8641822259764,229.1923473980806,212.8481626381288,216.5368032296029,273.8344646965767,366.0130600035847,-231.3643628671679,-223.6909660918987,-188.1151996152649,-145.5387699947183,-73.67279362716089,-36.81318254371038,50.0977568048218,124.5593604343956,187.3058774671458,314.7482229744468,403.3981220031368,0,141.8206302616141,208.7145760095726,197.5351816319256,319.3476893943268,319.2335828226342,-242.0992686422452,-301.0926013309318,-279.1735194601429,-392.9325670767113,-405.0806893222187,-518.5049901085943
evreg2,1bn.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,376.3697619636632,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,866.0347225491668,1550.510701484196,1588.83849862994,1821.534502494188,1009.621592952161,-859.0878126643647,-964.0197777849438,-50.5940573808861,160.2747004079961,-302.488795860248,-231.3643628671679,4885.463087885464,3581.555843947062,2594.023041504192,1742.66452946384,785.7061730147349,-580.6300469339909,-1854.360533101058,-2956.892873281691,-3480.26059646368,-4334.171925712901,-4586.724100013141,0,-5466.570997344877,-4780.417592452671,-3702.351694271962,-4014.937233982883,-2651.667375455861,2573.435091078329,2490.323356992778,656.9280741824795,1512.552863789399,976.9501717723867,758.0932678355045
evreg2,2.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,233.351292413606,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,594.1798623913696,1098.764480148345,1140.836662513565,1366.463600578998,725.7856246348554,-651.0061330240238,-734.6443258580559,-96.52584436343302,48.99303386102358,-272.5854350619841,-223.6909660918987,3581.555843947062,2706.437127587982,1964.857909820865,1323.89708586755,594.5104358755922,-420.3570917866271,-1354.869940493645,-2172.857526019597,-2603.899842611087,-3240.023615698556,-3437.896364799842,0,-4045.539360349802,-3569.40944394196,-2791.90249015372,-3068.010302256291,-2090.893390603381,1873.318638358892,1787.401985696192,549.8017681980082,1123.592749146836,786.6941342960104,588.1793793619124
evreg2,3.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,124.3540728840531,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,396.6106603286494,740.3772993529296,771.5589077951666,993.4513674566424,512.3330670316591,-472.6460489425662,-565.9205689479993,-120.2836996561796,-23.95783534432892,-244.4082964015701,-188.1151996152649,2594.023041504192,1964.857909820865,1463.349571353001,994.4660601426773,444.4840311582325,-293.3460242292389,-952.5898177848231,-1551.278502476341,-1881.734841907172,-2369.737603051514,-2507.409400920455,0,-2872.979671655282,-2538.778283526628,-2001.5297578195,-2271.862325867492,-1582.829039163299,1355.313402841077,1323.996713727487,442.437305182296,880.0674610019158,631.0652659611615,474.3159227433069
evreg2,4.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,53.98431765548006,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,236.1052414229623,455.9750581647787,462.9733191659801,678.6065329352576,327.0387503223867,-307.8608603832636,-376.4260890499404,-101.5724693261215,-51.99961257479438,-200.969024439944,-145.5387699947183,1742.66452946384,1323.89708586755,994.4660601426773,712.9095379439797,325.6386816350546,-190.364704294471,-607.902415603199,-1005.035167907577,-1214.492048545834,-1573.461385064374,-1693.708051419088,0,-1888.918242158322,-1645.36530185903,-1297.724794905052,-1611.291606981765,-1146.063288103896,856.5323111537305,848.491197931395,254.8227140566527,620.5285597516881,464.2999954905259,343.9660746366442
