reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg3,1o.treat#1o.rice_area_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,1bn.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,-50.50192098501113,473.1087377897488,0,0,0,0,0,0,0,.0057502791513733,-.0440991359364291,-250.7519074735819,-15.69077857862016,-82.9147663642398,70.3112683514204,156.5653114099442,6.11334218029623,-1.101654280675151,-2.624621828610724,-6.663622604198566,-15.10219581921809,0,721.1698307605009,87.42693064438176,126.3844378595979,-217.824720613478,-613.283836812796
evreg3,2.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,39.72329978112587,473.1087377897488,0,0,0,0,0,0,0,-.0058020545784893,-.1240382386744624,-18.02613756368407,-134.9012174122958,-93.60626692066361,-52.14449553256725,-191.4660937576291,-.6440305371649425,.7289991143160902,1.130146794725767,-.6923498447504495,6.067897047637884,0,87.42693064438176,382.6633633443012,249.3934021499263,42.31439092150244,274.7952123861926
evreg3,3.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,29.41971065102491,473.1087377897488,0,0,0,0,0,0,0,-.0150197815402081,.6044746299443463,-81.5904555085316,-92.20560347920949,-196.9514651883957,-14.49398813976879,-251.4257651602888,-.8365330204785564,1.347955783384181,3.024422549016551,-.3313008822994496,19.17348644178966,0,126.3844378595979,249.3934021499263,490.9031930594685,.605103794727091,538.6802479008422
evreg3,5.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,93.55742848124351,473.1087377897488,0,0,0,0,0,0,0,-.0092758226258128,.0594500906103051,67.73056533585886,-54.75630004537268,-15.42738769706772,-161.2018752241557,-272.84723097228,-5.003956212237889,-2.404136351508922,-2.085276914072341,.5719190398352777,7.329740448721455,0,-217.824720613478,42.31439092150244,.605103794727091,408.8793773117847,696.7005351262031
evreg3,6.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,214.0864025136658,473.1087377897488,0,0,0,0,0,0,0,-.0089837570661461,1.222639267550091,148.4682621031239,-198.3067510134695,-254.3904275105115,-267.5085656827745,-1789.003023999184,-12.17847404642293,2.097648026547118,8.16451487725373,16.3127479602217,77.70036015844209,0,-613.283836812796,274.7952123861926,538.6802479008422,696.7005351262031,4212.816264866197
evreg4,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1o.rice_harvarea_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,wind_direction,-.8742317386678445,473.1087377897488,0,0,0,0,0,0,0,.0004260880117394,-.0342406454097935,-.0047725085694357,-.000016240034681,.0017287044294738,.0010666244905191,.005186708913342,-.0074139257975499,-.0045298812997909,.009227834878376,.0000435366233434,.001608375322851,0,-.0094330746612975,-.0012546380299419,-.0040019160171293,.0070808371314966,-.000609836878534
evreg4,av_wind_speed,126.8082932497504,473.1087377897488,0,0,0,0,0,0,0,-.0342406454097935,14.35122080172608,1.238886657254475,.3559972353520547,.4803160357133499,-.3241176831983009,-.8575283112094468,-1.337373368990312,-.9631824749608229,-2.066402907804334,.6789179449511629,1.408052503217302,0,-2.544943419897237,2.223373324292484,.2775725696560941,3.697588528766622,7.800266593637189
evreg4,1bn.relative_year_bin_aux#1.treat,19.14401868683259,473.1087377897488,0,0,0,0,0,0,0,-.0047725085694357,1.238886657254475,89.72989963843861,44.69413819164478,19.16028385492291,11.16501378677949,-.6865343739306533,.2952592908809631,.4396453613714179,.6124013070152452,.3406328754173812,1.013100576897267,0,-89.42353693573298,-43.33626099890979,-19.20299831003506,-10.67028440007142,.6451540908938799
