fe_id,control_sample,version,period,estimate,se,lower,upper
9,notyet,original,pre,-1.856501403064,7.56965883786828,-16.6930327252858,12.9800299191578
9,notyet,original,post,26.9513928755966,9.50579939625091,8.32002605894477,45.5827596922483
9,notyet,rotated,pre,3.48873724311741,1.62569495937182,0.302375122748646,6.67509936348617
9,notyet,rotated,post,20.5371065001789,14.795535519784,-8.46214311859769,49.5363561189554
10,notyet,original,pre,-2.05868786819487,7.03546985989188,-15.848208793583,11.7308330571932
10,notyet,original,post,23.8184980160612,9.63538595249809,4.93314154916493,42.7038544829574
10,notyet,rotated,pre,0.74628251945582,1.56582379558525,-2.32273211989127,3.81529715880291
10,notyet,rotated,post,20.4525335508804,14.1436332206601,-7.26898756161353,48.1740546633742
11,notyet,original,pre,-13.1982982383049,8.10564696958751,-29.0853662986965,2.68876982208658
11,notyet,original,post,46.9438054506885,9.10033241630419,29.1071539147323,64.7804569866447
11,notyet,rotated,pre,1.12379541863701,1.81956125652005,-2.44254464414229,4.6901354814163
11,notyet,rotated,post,29.7572930623582,13.2326540080357,3.82129120660827,55.6932949181081
12,notyet,original,pre,-58.3089166941721,12.225616748086,-82.2711255204207,-34.3467078679235
12,notyet,original,post,-11.628912722146,10.6373385863081,-32.4780963513099,9.22027090701789
12,notyet,rotated,pre,-3.61592035803104,1.70116422297251,-6.95020223505716,-0.281638481004925
12,notyet,rotated,post,-77.2605083255153,22.1023397753692,-120.581094285239,-33.9399223657916
13,notyet,original,pre,-3.68400123326223,7.17114429681845,-17.7394440550264,10.3714415885019
13,notyet,original,post,23.1742690100748,9.7753451004628,4.0145926131677,42.3339454069819
13,notyet,rotated,pre,0.953235068435425,1.58512184249603,-2.15360374285679,4.06007387972764
13,notyet,rotated,post,17.6095854480376,14.4248617662154,-10.6631436137446,45.8823145098198
14,notyet,original,pre,-3.28325203642237,7.05007847647554,-17.1014058503144,10.5349017774697
14,notyet,original,post,22.539755192234,9.71609532852049,3.49620834833381,41.5833020361341
14,notyet,rotated,pre,0.647808376889991,1.90519760402101,-3.08637892699118,4.38199568077116
14,notyet,rotated,post,17.8224826962591,14.3194106815173,-10.2435622395147,45.888527632033
15,notyet,original,pre,-3.64453394555353,7.15828373778754,-17.6747700716171,10.3857021805101
15,notyet,original,post,23.1381941189432,9.76154477426532,4.00556636138316,42.2708218765032
15,notyet,rotated,pre,0.94799927371417,1.58252793598294,-2.15375548081239,4.04975402824073
15,notyet,rotated,post,17.627154255822,14.3948856022473,-10.5868215245827,45.8411300362266
16,notyet,original,pre,-3.64453366537146,7.15829938420397,-17.6748004584112,10.3857331276683
16,notyet,original,post,23.1381945745727,9.7617307994844,4.00520220758324,42.2711869415621
16,notyet,rotated,pre,0.947999341595395,1.58253399026859,-2.15376727933105,4.04976596252184
16,notyet,rotated,post,17.6271549662124,14.395030479021,-10.5871047726687,45.8414147050936
17,notyet,original,pre,-1.89758470776786,7.33872977231673,-16.2814950615087,12.4863256459729
17,notyet,original,post,47.3650135680669,9.27745300657866,29.1812056751727,65.548821460961
17,notyet,rotated,pre,1.65697264734334,1.67312448765205,-1.62235134845467,4.93629664314136
17,notyet,rotated,post,43.0995447419334,12.865242079986,17.8836702651609,68.315419218706
18,notyet,original,pre,-24.6904685214559,10.5016301776155,-45.2736636695823,-4.10727337332963
18,notyet,original,post,11.3626186647768,10.2186322245188,-8.66590049528002,31.3911378248337
